Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	SM	Recharge	SUZ	SLZ	QSTZ	QSUZ	QSLZ
19820514	0.721	1.700	0.0	8.9	1.70	2.45	0.0	81.8	0.0	0.1	70.5	0.000	0.009	0.712
19820515	0.706	1.600	0.0	10.7	2.01	2.95	0.0	79.8	0.0	0.0	69.9	0.000	0.000	0.706
19820516	0.699	1.500	0.0	10.8	1.97	2.96	0.0	77.8	0.0	0.0	69.2	0.000	0.000	0.699
19820517	0.700	1.430	1.9	13.0	2.38	3.64	0.0	76.5	0.8	0.0	69.3	0.000	0.000	0.700
19820518	0.693	1.410	0.0	7.8	1.30	2.03	0.0	75.2	0.0	0.0	68.6	0.000	0.000	0.693
19820519	0.693	1.300	1.8	6.5	1.03	1.64	0.0	75.3	0.7	0.0	68.6	0.000	0.000	0.693
19820520	0.688	1.220	0.5	6.4	1.00	1.58	0.0	74.6	0.2	0.0	68.1	0.000	0.000	0.688
19820521	0.682	1.170	0.2	7.9	1.27	2.04	0.0	73.4	0.1	0.0	67.5	0.000	0.000	0.682
19820522	0.675	1.110	0.0	9.7	1.60	2.62	0.0	71.8	0.0	0.0	66.8	0.000	0.000	0.675
19820523	0.797	1.040	5.8	8.8	1.43	2.33	0.0	74.0	2.2	1.1	67.2	0.000	0.118	0.678
19820524	0.813	1.030	3.2	9.9	1.67	2.67	0.0	74.3	1.3	1.2	67.5	0.000	0.132	0.682
19820525	0.703	0.910	0.0	12.5	2.20	3.56	0.0	72.1	0.0	0.2	67.8	0.000	0.019	0.685
19820526	0.680	0.900	0.0	14.8	2.60	4.33	0.0	69.5	0.0	0.0	67.3	0.000	0.000	0.680
19820527	0.678	0.850	1.5	14.8	2.54	4.35	0.0	68.0	0.5	0.0	67.1	0.000	0.000	0.678
19820528	0.671	0.820	0.0	14.1	2.33	4.11	0.0	65.6	0.0	0.0	66.4	0.000	0.000	0.671
19820529	0.664	0.760	0.0	13.9	2.22	4.06	0.0	63.4	0.0	0.0	65.8	0.000	0.000	0.664
19820530	0.658	0.690	0.0	16.5	2.63	4.97	0.0	60.8	0.0	0.0	65.1	0.000	0.000	0.658
19820531	0.651	0.650	0.0	19.7	3.10	6.13	0.0	57.7	0.0	0.0	64.5	0.000	0.000	0.651
19820601	0.645	0.580	0.0	19.5	2.92	6.08	0.0	54.8	0.0	0.0	63.8	0.000	0.000	0.645
19820602	0.638	0.560	0.0	19.8	2.83	6.21	0.0	51.9	0.0	0.0	63.2	0.000	0.000	0.638
19820603	0.632	0.520	0.0	20.4	2.79	6.45	0.0	49.1	0.0	0.0	62.5	0.000	0.000	0.632
19820604	0.626	0.470	0.5	22.0	2.91	7.08	0.0	46.6	0.1	0.0	62.0	0.000	0.000	0.626
19820605	0.623	0.440	2.1	21.0	2.67	6.75	0.0	45.7	0.3	0.0	61.7	0.000	0.000	0.623
19820606	0.617	0.410	0.0	12.2	1.31	3.44	0.0	44.4	0.0	0.0	61.1	0.000	0.000	0.617
19820607	0.611	0.390	0.0	11.5	1.18	3.18	0.0	43.2	0.0	0.0	60.5	0.000	0.000	0.611
19820608	0.605	0.380	0.0	11.0	1.07	2.98	0.0	42.2	0.0	0.0	59.9	0.000	0.000	0.605
19820609	0.601	0.330	1.8	7.1	0.52	1.45	0.0	43.2	0.2	0.0	59.5	0.000	0.000	0.601
19820610	0.595	0.320	0.0	8.3	0.67	1.87	0.0	42.5	0.0	0.0	58.9	0.000	0.000	0.595
19820611	0.591	0.300	1.3	9.2	0.79	2.21	0.0	42.9	0.2	0.0	58.5	0.000	0.000	0.591
19820612	0.585	0.300	0.0	8.8	0.73	2.04	0.0	42.2	0.0	0.0	57.9	0.000	0.000	0.585
19820613	0.579	0.250	0.0	6.5	0.38	1.09	0.0	41.8	0.0	0.0	57.3	0.000	0.000	0.579
19820614	0.573	0.250	0.0	7.4	0.49	1.41	0.0	41.3	0.0	0.0	56.7	0.000	0.000	0.573
19820615	0.567	0.260	0.0	8.9	0.69	2.01	0.0	40.6	0.0	0.0	56.2	0.000	0.000	0.567
19820616	0.562	0.250	0.0	10.4	0.89	2.62	0.0	39.7	0.0	0.0	55.6	0.000	0.000	0.562
19820617	0.556	0.250	0.0	10.4	0.84	2.55	0.0	38.9	0.0	0.0	55.0	0.000	0.000	0.556
19820618	0.550	0.210	0.0	12.0	1.03	3.19	0.0	37.8	0.0	0.0	54.5	0.000	0.000	0.550
19820619	0.545	0.200	0.0	14.5	1.30	4.14	0.0	36.5	0.0	0.0	54.0	0.000	0.000	0.545
19820620	0.547	0.190	7.1	12.2	1.04	3.14	0.0	41.8	0.8	0.0	54.2	0.000	0.000	0.547
19820621	0.546	0.190	3.4	9.3	0.70	1.94	0.0	44.1	0.4	0.0	54.1	0.000	0.000	0.546
19820622	0.541	0.140	0.0	10.5	0.87	2.37	0.0	43.2	0.0	0.0	53.5	0.000	0.000	0.541
19820623	0.535	0.150	0.0	12.2	1.08	3.00	0.0	42.2	0.0	0.0	53.0	0.000	0.000	0.535
19820624	0.530	0.130	0.0	12.8	1.13	3.21	0.0	41.0	0.0	0.0	52.5	0.000	0.000	0.530
19820625	0.525	0.150	0.0	13.7	1.20	3.51	0.0	39.8	0.0	0.0	51.9	0.000	0.000	0.525
19820626	0.519	0.140	0.0	14.9	1.31	3.95	0.0	38.5	0.0	0.0	51.4	0.000	0.000	0.519
19820627	0.514	0.150	0.0	14.1	1.14	3.56	0.0	37.4	0.0	0.0	50.9	0.000	0.000	0.514
19820628	0.509	0.130	0.0	14.9	1.19	3.82	0.0	36.2	0.0	0.0	50.4	0.000	0.000	0.509
19820629	0.512	0.170	7.6	11.2	0.77	2.33	0.0	42.2	0.8	0.0	50.7	0.000	0.000	0.512
19820630	0.601	0.200	12.0	10.4	0.78	1.98	0.0	51.6	1.8	0.8	51.2	0.000	0.084	0.517
19820701	0.542	0.100	2.4	11.6	1.05	2.39	0.0	52.4	0.4	0.2	51.6	0.000	0.020	0.522
19820702	0.521	0.140	1.4	13.2	1.32	2.98	0.0	52.3	0.3	0.0	51.6	0.000	0.000	0.521
19820703	0.731	0.140	13.4	12.5	1.27	2.66	0.0	61.3	3.1	1.8	52.1	0.000	0.205	0.526
19820704	0.629	0.140	0.5	14.9	1.80	3.52	0.0	59.9	0.1	0.9	52.5	0.000	0.098	0.531
19820705	0.534	0.140	0.0	14.2	1.61	3.22	0.0	58.3	0.0	0.0	52.9	0.000	0.000	0.534
19820706	0.529	0.130	0.0	14.0	1.49	3.08	0.0	56.8	0.0	0.0	52.3	0.000	0.000	0.529
19820707	0.533	0.140	4.0	14.0	1.48	3.05	0.0	58.4	0.9	0.0	52.7	0.000	0.000	0.533
19820708	0.527	0.130	0.0	16.6	1.93	3.97	0.0	56.4	0.0	0.0	52.2	0.000	0.000	0.527
19820709	0.522	0.120	0.0	17.7	2.05	4.35	0.0	54.4	0.0	0.0	51.7	0.000	0.000	0.522
19820710	0.517	0.110	0.0	19.7	2.29	5.05	0.0	52.1	0.0	0.0	51.2	0.000	0.000	0.517
19820711	0.512	0.100	0.0	20.2	2.25	5.17	0.0	49.9	0.0	0.0	50.7	0.000	0.000	0.512
19820712	0.507	0.100	0.0	20.4	2.16	5.19	0.0	47.7	0.0	0.0	50.2	0.000	0.000	0.507
19820713	0.502	0.100	0.0	18.2	1.72	4.32	0.0	46.0	0.0	0.0	49.7	0.000	0.000	0.502
19820714	0.497	0.090	0.0	18.3	1.65	4.30	0.0	44.3	0.0	0.0	49.2	0.000	0.000	0.497
19820715	0.492	0.090	0.0	18.8	1.64	4.43	0.0	42.7	0.0	0.0	48.7	0.000	0.000	0.492
19820716	0.488	0.090	0.8	21.5	1.93	5.37	0.0	41.4	0.1	0.0	48.3	0.000	0.000	0.488
19820717	0.483	0.090	0.0	19.9	1.64	4.75	0.0	39.8	0.0	0.0	47.8	0.000	0.000	0.483
19820718	0.478	0.080	0.0	18.8	1.44	4.34	0.0	38.4	0.0	0.0	47.3	0.000	0.000	0.478
19820719	0.473	0.080	0.0	19.9	1.51	4.73	0.0	36.9	0.0	0.0	46.8	0.000	0.000	0.473
19820720	0.468	0.080	0.0	19.8	1.44	4.68	0.0	35.4	0.0	0.0	46.4	0.000	0.000	0.468
19820721	0.464	0.070	0.0	15.5	0.93	3.14	0.0	34.5	0.0	0.0	45.9	0.000	0.000	0.464
19820722	0.459	0.070	0.0	15.0	0.85	2.96	0.0	33.6	0.0	0.0	45.4	0.000	0.000	0.459
19820723	0.454	0.070	0.0	18.4	1.15	4.11	0.0	32.5	0.0	0.0	45.0	0.000	0.000	0.454
19820724	0.450	0.080	0.0	19.5	1.21	4.47	0.0	31.3	0.0	0.0	44.5	0.000	0.000	0.450
19820725	0.445	0.140	0.0	20.9	1.28	4.92	0.0	30.0	0.0	0.0	44.1	0.000	0.000	0.445
19820726	0.448	0.070	8.8	15.1	0.84	2.96	0.0	37.3	0.7	0.0	44.3	0.000	0.000	0.448
19820727	0.443	0.040	0.0	15.7	0.98	3.16	0.0	36.3	0.0	0.0	43.9	0.000	0.000	0.443
19820728	0.439	0.050	0.0	16.6	1.04	3.44	0.0	35.3	0.0	0.0	43.5	0.000	0.000	0.439
19820729	0.435	0.070	0.0	17.7	1.11	3.77	0.0	34.2	0.0	0.0	43.0	0.000	0.000	0.435
19820730	0.430	0.070	0.0	19.6	1.25	4.38	0.0	32.9	0.0	0.0	42.6	0.000	0.000	0.430
19820731	0.426	0.050	0.0	20.4	1.27	4.62	0.0	31.6	0.0	0.0	42.2	0.000	0.000	0.426
19820801	0.422	0.060	0.0	21.0	1.26	4.78	0.0	30.4	0.0	0.0	41.8	0.000	0.000	0.422
19820802	0.418	0.070	0.0	22.2	1.30	5.13	0.0	29.1	0.0	0.0	41.3	0.000	0.000	0.418
19820803	0.413	0.070	0.0	22.9	1.29	5.31	0.0	27.8	0.0	0.0	40.9	0.000	0.000	0.413
19820804	0.409	0.060	0.0	22.0	1.16	5.01	0.0	26.6	0.0	0.0	40.5	0.000	0.000	0.409
19820805	0.405	0.040	0.0	23.7	1.22	5.49	0.0	25.4	0.0	0.0	40.1	0.000	0.000	0.405
19820806	0.401	0.050	0.0	20.8	0.97	4.57	0.0	24.5	0.0	0.0	39.7	0.000	0.000	0.401
19820807	0.397	0.050	0.0	22.2	1.01	4.96	0.0	23.4	0.0	0.0	39.3	0.000	0.000	0.397
19820808	0.402	0.050	14.0	21.5	1.18	4.73	0.0	35.4	0.9	0.0	39.8	0.000	0.000	0.402
19820809	0.403	0.060	5.6	19.2	1.27	4.01	0.0	39.2	0.6	0.0	39.9	0.000	0.000	0.403
19820810	0.401	0.060	1.3	15.6	0.98	2.95	0.0	39.4	0.1	0.0	39.7	0.000	0.000	0.401
19820811	0.397	0.060	0.0	15.7	0.98	2.97	0.0	38.4	0.0	0.0	39.3	0.000	0.000	0.397
19820812	0.393	0.050	0.0	17.3	1.09	3.41	0.0	37.3	0.0	0.0	38.9	0.000	0.000	0.393
19820813	0.392	0.050	3.0	16.9	1.05	3.26	0.0	38.9	0.3	0.0	38.8	0.000	0.000	0.392
19820814	1.022	0.090	35.7	12.8	0.93	2.11	0.0	66.5	7.2	5.6	39.4	0.000	0.624	0.398
19820815	0.866	0.080	0.0	13.1	1.21	2.18	0.0	65.3	0.0	4.2	40.0	0.000	0.462	0.404
19820816	0.725	0.070	0.0	13.0	1.17	2.15	0.0	64.1	0.0	2.8	40.6	0.000	0.315	0.410
19820817	1.987	0.090	35.2	13.7	1.46	2.35	0.0	83.9	13.9	14.1	41.2	0.000	1.571	0.416
19820818	1.981	0.190	4.9	15.7	2.03	2.86	0.0	84.4	2.5	14.0	41.7	0.000	1.559	0.422
19820819	2.637	0.190	16.8	15.2	2.02	2.74	0.0	90.1	9.1	19.9	42.3	0.000	2.210	0.427
19820820	2.342	0.170	0.4	12.9	1.60	2.13	0.0	88.6	0.2	17.2	42.9	0.000	1.909	0.433
19820821	2.095	0.130	0.7	12.2	1.46	1.97	0.0	87.5	0.4	14.9	43.4	0.000	1.657	0.439
19820822	1.897	0.120	1.2	12.7	1.54	2.10	0.0	86.5	0.6	13.1	44.0	0.000	1.453	0.444
19820823	2.333	0.140	12.3	13.5	1.70	2.29	0.0	90.3	6.8	17.0	44.5	0.000	1.883	0.450
19820824	2.406	0.140	6.1	13.2	1.69	2.21	0.0	91.2	3.6	17.6	45.1	0.000	1.951	0.455
19820825	2.251	0.130	2.3	12.7	1.59	2.09	0.0	90.6	1.3	16.1	45.6	0.000	1.790	0.461
19820826	2.096	0.120	2.1	13.5	1.73	2.28	0.0	89.7	1.2	14.7	46.2	0.000	1.630	0.466
19820827	2.723	0.200	14.8	12.9	1.65	2.13	0.0	94.1	8.8	20.3	46.7	0.000	2.251	0.472
19820828	2.537	0.210	2.2	13.6	1.80	2.29	0.0	93.1	1.3	18.5	47.2	0.000	2.061	0.477
19820829	2.324	0.150	1.5	12.9	1.65	2.12	0.0	92.0	0.9	16.6	47.7	0.000	1.842	0.482
19820830	2.135	0.130	1.5	13.9	1.79	2.33	0.0	90.9	0.9	14.8	48.2	0.000	1.647	0.487
19820831	2.107	0.120	4.0	14.8	1.90	2.49	0.0	90.6	2.3	14.5	48.7	0.000	1.615	0.492
19820901	2.002	0.130	2.6	12.8	1.57	2.07	0.0	90.2	1.5	13.5	49.3	0.000	1.504	0.497
19820902	1.880	0.120	2.2	11.2	1.31	1.74	0.0	89.8	1.2	12.4	49.7	0.000	1.378	0.503
19820903	1.914	0.120	4.7	10.7	1.24	1.64	0.0	90.6	2.7	12.7	50.2	0.000	1.406	0.507
19820904	2.062	0.130	6.6	8.9	0.98	1.28	0.0	92.3	3.8	13.9	50.7	0.000	1.550	0.512
19820905	1.812	0.140	0.0	8.0	0.86	1.12	0.0	91.5	0.0	11.7	51.2	0.000	1.295	0.517
19820906	1.587	0.130	0.0	7.2	0.73	0.96	0.0	90.7	0.0	9.6	51.7	0.000	1.065	0.522
19820907	2.161	0.130	12.9	7.7	0.82	1.05	0.0	95.0	7.8	14.7	52.2	0.000	1.634	0.527
19820908	1.933	0.190	0.5	12.7	1.53	1.93	0.0	93.7	0.3	12.6	52.6	0.000	1.401	0.532
19820909	1.697	0.180	0.0	11.5	1.33	1.71	0.0	92.3	0.0	10.4	53.1	0.000	1.161	0.536
19820910	1.486	0.140	0.0	10.9	1.23	1.60	0.0	91.1	0.0	8.5	53.6	0.000	0.945	0.541
19820911	1.296	0.130	0.0	13.4	1.51	1.98	0.0	89.6	0.0	6.8	54.0	0.000	0.750	0.546
19820912	1.185	0.130	1.1	10.9	1.17	1.56	0.0	88.9	0.6	5.7	54.5	0.000	0.634	0.550
19820913	1.050	0.130	0.5	10.9	1.15	1.55	0.0	87.9	0.2	4.5	54.9	0.000	0.496	0.555
19820914	0.910	0.120	0.1	11.2	1.15	1.57	0.0	86.8	0.0	3.2	55.3	0.000	0.351	0.559
19820915	0.779	0.100	0.0	13.9	1.41	1.94	0.0	85.4	0.0	1.9	55.8	0.000	0.216	0.563
19820916	0.662	0.070	0.0	14.5	1.42	2.00	0.0	84.0	0.0	0.8	56.2	0.000	0.094	0.568
19820917	0.571	0.090	0.0	11.8	1.11	1.59	0.0	82.9	0.0	0.0	56.5	0.000	0.000	0.571
19820918	0.565	0.100	0.0	13.4	1.24	1.79	0.0	81.7	0.0	0.0	55.9	0.000	0.000	0.565
19820919	1.018	0.120	11.1	14.0	1.30	1.85	0.0	86.0	5.5	4.0	56.4	0.000	0.449	0.569
19820920	1.015	0.100	2.7	11.9	1.11	1.54	0.0	86.2	1.4	4.0	56.8	0.000	0.441	0.574
19820921	0.973	0.090	1.9	16.3	1.49	2.07	0.0	85.6	1.0	3.6	57.2	0.000	0.395	0.578
19820922	0.838	0.100	0.0	11.8	1.06	1.49	0.0	84.5	0.0	2.3	57.6	0.000	0.256	0.582
19820923	0.716	0.090	0.0	8.6	0.76	1.08	0.0	83.7	0.0	1.2	58.0	0.000	0.130	0.586
19820924	0.621	0.090	0.3	6.7	0.59	0.85	0.0	83.3	0.1	0.3	58.4	0.000	0.031	0.590
19820925	0.587	0.080	0.0	11.2	0.93	1.35	0.0	82.4	0.0	0.0	58.1	0.000	0.000	0.587
19820926	0.581	0.080	0.0	11.0	0.89	1.29	0.0	81.5	0.0	0.0	57.6	0.000	0.000	0.581
19820927	0.600	0.090	2.5	11.2	0.89	1.30	0.0	81.9	1.1	0.1	58.0	0.000	0.014	0.586
19820928	0.581	0.090	0.0	9.6	0.75	1.10	0.0	81.1	0.0	0.0	57.5	0.000	0.000	0.581
19820929	0.607	0.080	2.6	10.6	0.81	1.18	0.0	81.8	1.2	0.2	57.9	0.000	0.022	0.585
19820930	0.581	0.050	0.0	10.3	0.77	1.13	0.0	81.0	0.0	0.0	57.6	0.000	0.000	0.581
19821001	0.576	0.070	0.0	10.9	0.78	1.15	0.0	80.2	0.0	0.0	57.0	0.000	0.000	0.576
19821002	0.570	0.080	0.0	10.7	0.74	1.11	0.0	79.5	0.0	0.0	56.4	0.000	0.000	0.570
19821003	0.564	0.080	0.0	9.9	0.67	1.01	0.0	78.8	0.0	0.0	55.8	0.000	0.000	0.564
19821004	0.558	0.080	0.0	9.3	0.61	0.93	0.0	78.2	0.0	0.0	55.3	0.000	0.000	0.558
19821005	0.553	0.080	0.0	9.1	0.58	0.89	0.0	77.6	0.0	0.0	54.7	0.000	0.000	0.553
19821006	0.547	0.070	0.0	9.0	0.55	0.86	0.0	77.1	0.0	0.0	54.2	0.000	0.000	0.547
19821007	0.542	0.070	0.2	9.0	0.53	0.83	0.0	76.6	0.1	0.0	53.7	0.000	0.000	0.542
19821008	0.541	0.080	0.9	8.4	0.49	0.76	0.0	76.7	0.4	0.0	53.5	0.000	0.000	0.541
19821009	0.538	0.080	0.7	7.4	0.43	0.67	0.0	76.6	0.3	0.0	53.3	0.000	0.000	0.538
19821010	0.533	0.070	0.0	4.2	0.28	0.44	0.0	76.4	0.0	0.0	52.7	0.000	0.000	0.533
19821011	0.527	0.090	0.0	4.1	0.27	0.42	0.0	76.1	0.0	0.0	52.2	0.000	0.000	0.527
19821012	0.522	0.090	0.0	4.2	0.26	0.41	0.0	75.8	0.0	0.0	51.7	0.000	0.000	0.522
19821013	0.524	0.090	1.8	6.9	0.34	0.53	0.0	76.6	0.7	0.0	51.9	0.000	0.000	0.524
19821014	0.756	0.170	7.6	7.5	0.35	0.54	0.0	80.6	3.3	2.0	52.3	0.000	0.227	0.529
19821015	0.642	0.060	0.1	5.2	0.27	0.40	0.0	80.4	0.0	1.0	52.8	0.000	0.108	0.533
19821016	0.538	0.070	0.0	2.7	0.18	0.27	0.0	80.2	0.0	0.0	53.3	0.000	0.000	0.538
19821017	0.533	0.090	0.0	0.9	0.13	0.19	0.0	80.0	0.0	0.0	52.7	0.000	0.000	0.533
19821018	0.527	0.060	0.0	0.9	0.13	0.20	0.0	79.9	0.0	0.0	52.2	0.000	0.000	0.527
19821019	1.065	0.100	13.2	0.7	0.13	0.19	0.0	86.6	6.3	4.8	52.7	0.000	0.533	0.532
19821020	1.448	0.200	9.7	7.0	0.32	0.43	0.0	90.7	5.3	8.2	53.1	0.000	0.911	0.537
19821021	1.261	0.200	0.0	6.8	0.31	0.41	0.0	90.4	0.0	6.5	53.6	0.000	0.720	0.541
19821022	1.123	0.180	0.5	4.4	0.24	0.32	0.0	90.4	0.3	5.2	54.0	0.000	0.577	0.546
19821023	1.021	0.150	0.9	9.2	0.36	0.47	0.0	90.4	0.5	4.2	54.5	0.000	0.471	0.550
19821024	0.879	0.140	0.0	6.7	0.29	0.38	0.0	90.1	0.0	2.9	54.9	0.000	0.324	0.555
19821025	1.187	0.140	7.5	2.8	0.19	0.25	0.0	93.1	4.4	5.7	55.4	0.000	0.628	0.559
19821026	1.067	0.180	0.6	4.9	0.24	0.31	0.0	93.1	0.4	4.5	55.8	0.000	0.504	0.564
19821027	0.950	0.220	0.5	4.8	0.23	0.30	0.0	93.1	0.3	3.4	56.2	0.000	0.382	0.568
19821028	0.903	0.190	1.5	5.5	0.24	0.31	0.0	93.4	0.9	3.0	56.7	0.000	0.331	0.572
19821029	0.775	0.180	0.0	6.9	0.26	0.33	0.0	93.1	0.0	1.8	57.1	0.000	0.198	0.577
19821030	0.659	0.170	0.0	8.0	0.27	0.35	0.0	92.9	0.0	0.7	57.5	0.000	0.078	0.581
19821031	0.618	0.150	1.1	6.0	0.22	0.29	0.0	93.1	0.6	0.3	57.9	0.000	0.033	0.585
19821101	0.735	0.150	3.6	6.5	0.22	0.29	0.0	94.2	2.2	1.3	58.3	0.000	0.146	0.589
19821102	0.625	0.140	0.0	8.3	0.24	0.31	0.0	94.0	0.0	0.3	58.7	0.000	0.031	0.593
19821103	0.590	0.170	0.0	5.0	0.18	0.23	0.0	93.8	0.0	0.0	58.4	0.000	0.000	0.590
19821104	0.584	0.170	0.0	1.1	0.12	0.15	0.0	93.7	0.0	0.0	57.8	0.000	0.000	0.584
19821105	0.578	0.140	0.0	-2.7	0.06	0.07	0.0	93.6	0.0	0.0	57.3	0.000	0.000	0.578
19821106	0.573	0.130	0.0	-0.9	0.08	0.10	0.0	93.6	0.0	0.0	56.7	0.000	0.000	0.573
19821107	0.567	0.130	0.0	-0.1	0.08	0.11	0.0	93.5	0.0	0.0	56.1	0.000	0.000	0.567
19821108	0.561	0.130	0.0	0.0	0.08	0.10	0.0	93.4	0.0	0.0	55.6	0.000	0.000	0.561
19821109	0.558	0.130	0.4	6.0	0.13	0.17	0.0	93.4	0.3	0.0	55.3	0.000	0.000	0.558
19821110	0.648	0.130	3.0	9.2	0.14	0.18	0.0	94.5	1.9	0.8	55.7	0.000	0.085	0.563
19821111	0.565	0.140	0.0	8.6	0.12	0.16	0.0	94.4	0.0	0.0	55.9	0.000	0.000	0.565
19821112	0.559	0.170	0.0	6.7	0.10	0.12	0.0	94.3	0.0	0.0	55.4	0.000	0.000	0.559
19821113	1.174	0.210	11.1	7.2	0.09	0.11	0.0	98.1	7.1	5.5	55.8	0.000	0.611	0.564
19821114	1.064	0.300	0.7	3.9	0.06	0.07	0.0	98.3	0.5	4.5	56.2	0.000	0.496	0.568
19821115	0.925	0.250	0.1	2.6	0.04	0.05	0.0	98.3	0.1	3.2	56.7	0.000	0.352	0.572
19821116	1.099	0.210	4.5	3.6	0.03	0.04	0.0	99.7	3.0	4.7	57.1	0.000	0.522	0.577
19821117	0.951	0.270	0.0	2.0	0.03	0.03	0.0	99.7	0.0	3.3	57.5	0.000	0.370	0.581
19821118	1.031	0.250	3.1	0.2	0.02	0.03	0.0	100.6	2.1	4.0	57.9	0.000	0.446	0.585
19821119	0.910	0.260	0.3	4.0	0.03	0.04	0.0	100.7	0.2	2.9	58.3	0.000	0.321	0.589
19821120	0.984	0.270	2.9	3.1	0.03	0.03	0.0	101.5	2.0	3.5	58.7	0.000	0.391	0.593
19821121	0.849	0.270	7.8	-1.1	0.02	0.02	7.8	101.4	0.0	2.3	59.1	0.000	0.252	0.597
19821122	1.440	0.410	2.0	5.0	0.00	0.04	0.0	104.1	7.1	7.6	59.5	0.000	0.839	0.601
19821123	1.400	0.430	1.9	7.0	0.03	0.04	0.0	104.5	1.4	7.2	59.9	0.000	0.795	0.605
19821124	2.298	0.590	13.8	6.1	0.03	0.04	0.0	107.5	10.7	15.2	60.3	0.000	1.689	0.609
19821125	2.983	0.790	11.6	3.0	0.03	0.03	0.0	109.6	9.5	21.3	60.7	0.000	2.370	0.613
19821126	3.257	0.990	7.2	5.2	0.03	0.03	0.0	110.7	6.1	23.8	61.1	0.000	2.640	0.617
19821127	4.469	1.020	11.2	4.3	0.03	0.03	0.0	112.2	9.7	28.6	61.5	0.606	3.242	0.621
19821128	7.387	1.930	14.9	3.2	0.02	0.02	0.0	113.9	13.2	34.0	61.8	2.688	4.075	0.625
19821129	4.674	1.700	0.0	1.0	0.02	0.02	0.0	113.8	0.0	28.9	62.2	0.747	3.299	0.628
19821130	3.426	1.210	0.0	-0.9	0.02	0.02	0.0	113.8	0.0	25.1	62.6	0.000	2.794	0.632
19821201	3.051	1.030	0.0	1.9	0.02	0.02	0.0	113.8	0.0	21.7	62.9	0.000	2.415	0.636
19821202	2.713	0.970	0.0	-0.8	0.01	0.01	0.0	113.8	0.0	18.7	63.3	0.000	2.073	0.639
19821203	2.409	0.940	0.0	0.1	0.01	0.01	0.0	113.8	0.0	15.9	63.7	0.000	1.766	0.643
19821204	2.176	0.960	0.4	0.9	0.01	0.01	0.0	113.8	0.4	13.8	64.0	0.000	1.529	0.647
19821205	2.364	0.980	4.9	2.0	0.01	0.01	0.0	114.3	4.4	15.4	64.4	0.000	1.714	0.650
19821206	2.118	1.110	0.2	2.0	0.01	0.01	0.0	114.3	0.2	13.2	64.7	0.000	1.464	0.654
19821207	1.875	1.030	0.0	-1.8	0.01	0.01	0.0	114.3	0.0	11.0	65.1	0.000	1.218	0.657
19821208	1.657	0.900	1.4	-7.3	0.00	0.00	1.4	114.3	0.0	9.0	65.4	0.000	0.996	0.661
19821209	1.460	0.940	3.3	-0.5	0.00	0.01	4.7	114.3	0.0	7.2	65.7	0.000	0.796	0.664
19821210	2.803	1.020	11.9	2.0	0.00	0.01	0.0	115.6	15.2	19.2	66.1	0.000	2.136	0.667
19821211	4.025	1.800	13.7	2.0	0.01	0.01	0.0	116.5	12.8	27.7	66.4	0.253	3.101	0.671
19821212	3.340	1.590	0.0	-3.0	0.00	0.00	0.0	116.5	0.0	24.0	66.7	0.000	2.666	0.674
19821213	2.976	1.370	0.0	-7.9	0.00	0.00	0.0	116.5	0.0	20.7	67.0	0.000	2.299	0.677
19821214	2.650	1.250	0.7	-6.9	0.00	0.00	0.7	116.5	0.0	17.7	67.4	0.000	1.969	0.680
19821215	3.530	1.100	11.9	0.2	0.00	0.00	0.2	117.2	11.7	25.6	67.7	0.000	2.846	0.684
19821216	3.171	1.040	0.0	0.3	0.00	0.00	0.0	117.2	0.2	22.4	68.0	0.000	2.484	0.687
19821217	2.825	1.030	0.0	-4.6	0.00	0.00	0.0	117.2	0.0	19.2	68.3	0.000	2.135	0.690
19821218	2.515	0.980	0.5	-4.1	0.00	0.00	0.5	117.2	0.0	16.4	68.6	0.000	1.822	0.693
19821219	2.236	0.980	4.3	0.0	0.00	0.01	4.8	117.2	0.0	13.9	68.9	0.000	1.540	0.696
19821220	2.585	0.990	4.5	0.7	0.00	0.01	3.0	117.4	6.0	17.0	69.2	0.000	1.886	0.699
19821221	2.585	0.980	0.0	2.0	0.00	0.01	0.0	117.6	2.9	16.9	69.5	0.000	1.883	0.702
19821222	2.314	1.080	0.2	3.0	0.02	0.02	0.0	117.6	0.1	14.5	69.8	0.000	1.609	0.705
19821223	2.056	1.040	1.5	-0.4	0.01	0.01	1.5	117.5	0.0	12.1	70.1	0.000	1.348	0.708
19821224	2.010	0.980	1.8	0.1	0.00	0.02	1.3	117.6	1.9	11.7	70.4	0.000	1.299	0.711
19821225	1.905	0.950	0.0	0.7	0.00	0.02	0.0	117.7	1.2	10.7	70.7	0.000	1.192	0.714
19821226	1.689	1.350	0.0	4.2	0.03	0.03	0.0	117.6	0.0	8.8	71.0	0.000	0.972	0.717
19821227	1.495	1.270	0.0	0.4	0.02	0.02	0.0	117.6	0.0	7.0	71.2	0.000	0.775	0.720
19821228	1.320	1.100	0.0	-1.4	0.02	0.02	0.0	117.6	0.0	5.4	71.5	0.000	0.598	0.722
19821229	1.163	1.030	0.0	-2.5	0.02	0.02	0.0	117.6	0.0	3.9	71.8	0.000	0.438	0.725
19821230	1.022	1.240	0.0	-4.2	0.02	0.02	0.0	117.5	0.0	2.6	72.1	0.000	0.294	0.728
